CustomerID,Recency,Frequency,MonetaryValue,Cluster
15980.0,89,43,2398.86,low
15981.0,25,97,3408.48,medium
15983.0,23,57,651.47,medium
15984.0,3,270,2694.27,high
15985.0,124,38,1037.42,low
15986.0,31,14,168.12,low
15987.0,13,131,1337.8,medium
15988.0,20,27,158.03,medium
15990.0,45,52,792.11,medium
15992.0,4,3,41.99,low
15993.0,9,560,2756.82,high
15994.0,55,35,427.07,low
15996.0,89,99,781.53,medium
15998.0,37,509,3084.17,medium
16000.0,3,9,12393.7,high
16003.0,30,103,2735.37,medium
16005.0,13,218,615.39,medium
16006.0,212,8,101.4,low
16007.0,48,385,1701.94,medium
16008.0,24,33,478.78,medium
16009.0,23,90,992.71,medium
16010.0,246,86,407.5,low
16011.0,9,190,3124.76,medium
16012.0,36,94,1415.29,medium
16013.0,4,148,32304.25,high
16014.0,36,148,653.13,medium
16015.0,4,184,690.54,medium
16016.0,4,167,1109.54,medium
16017.0,48,32,211.88,low
16018.0,40,28,408.9,low
16019.0,2,165,3450.24,high
16020.0,17,46,851.01,medium
16022.0,261,76,628.28,low
16023.0,47,101,719.81,medium
16024.0,13,64,251.24,medium
16025.0,30,28,439.66,medium
16026.0,44,32,236.09,low
16027.0,92,17,852.12,low
16029.0,39,262,46721.09,high
16030.0,310,29,331.24,low
16031.0,93,100,548.94,medium
16033.0,6,1126,8571.97,high
16034.0,197,22,437.7,low
16036.0,88,55,758.92,low
16037.0,270,39,855.02,low
16038.0,8,28,454.33,medium
16040.0,66,65,1313.55,medium
16041.0,31,6,3166.4,low
16042.0,23,71,1197.27,medium
16043.0,38,39,773.99,medium
16045.0,120,83,1340.7,medium
16048.0,86,1,-12.75,low
16049.0,41,312,1111.79,medium
16050.0,174,10,137.9,low
16052.0,55,34,362.06,low
16053.0,33,84,1511.95,medium
16054.0,146,70,783.9,low
16055.0,221,8,134.8,low
16056.0,46,68,664.85,medium
16057.0,5,134,2140.22,medium
16059.0,66,162,1341.61,medium
16061.0,270,1,-29.95,low
16062.0,10,64,1153.62,medium
16063.0,261,23,335.32,low
16066.0,17,102,1521.87,medium
16070.0,23,33,852.15,medium
16071.0,45,21,326.24,low
16072.0,289,23,584.32,low
16073.0,292,2,94.35,low
16076.0,4,131,2173.53,medium
16078.0,284,1,79.2,low
16079.0,17,21,1352.0,medium
16080.0,82,11,176.6,low
16081.0,57,205,2649.3,medium
16083.0,101,31,1317.62,low
16084.0,300,38,436.18,low
16085.0,24,167,981.51,medium
16086.0,60,32,942.05,low
16091.0,155,18,315.06,low
16092.0,99,53,779.36,low
16093.0,107,1,17.0,low
16094.0,12,67,1041.83,medium
16096.0,265,12,320.62,low
16097.0,241,10,185.05,low
16098.0,88,55,1575.03,medium
16099.0,51,39,731.9,medium
16101.0,10,83,1245.96,medium
16102.0,43,57,1842.14,medium
16103.0,8,48,1429.64,medium
16104.0,62,29,302.36,low
16105.0,249,13,336.96,low
16106.0,66,6,108.38,low
16107.0,18,31,3204.16,medium
16108.0,85,49,816.1,low
16109.0,219,18,611.88,low
16110.0,46,354,1337.48,medium
16112.0,144,16,195.74,low
16113.0,184,30,161.38,low
16114.0,171,8,135.75,low
16115.0,10,284,1667.97,medium
16116.0,206,35,592.88,low
16117.0,190,30,232.21,low
16119.0,9,16,423.36,medium
16120.0,60,32,1294.14,low
16121.0,58,212,867.11,medium
16122.0,74,28,578.7,low
16123.0,52,16,307.78,low
16124.0,317,16,187.15,low
16126.0,30,117,6287.77,high
16127.0,40,40,656.25,medium
16128.0,18,89,1880.22,medium
16131.0,52,78,3506.54,medium
16133.0,4,364,14305.66,high
16134.0,22,38,603.69,medium
16135.0,263,21,517.55,low
16136.0,60,37,709.38,low
16139.0,19,31,635.41,medium
16140.0,53,30,579.63,low
16141.0,89,30,620.4,low
16142.0,250,37,535.34,low
16143.0,4,102,2064.09,medium
16144.0,247,1,175.2,low
16145.0,9,237,3741.98,high
16146.0,158,29,734.13,low
16147.0,134,22,375.0,low
16148.0,297,1,76.32,low
16149.0,5,18,280.52,medium
16150.0,39,114,1512.65,medium
16152.0,269,29,1829.04,low
16153.0,50,89,1824.23,medium
16156.0,9,139,3024.62,medium
16157.0,16,19,644.24,medium
16159.0,282,14,348.2,low
16160.0,65,22,1009.45,low
16161.0,2,486,5227.77,high
16162.0,253,2,37.4,low
16163.0,226,2,0.0,low
16164.0,18,35,802.53,medium
16168.0,11,96,3494.8,medium
16169.0,9,85,1822.97,medium
16170.0,51,127,1880.42,medium
16171.0,60,3,73.2,low
16172.0,96,69,1140.21,medium
16173.0,16,87,1406.57,medium
16174.0,127,23,1009.55,low
16175.0,95,58,1037.59,low
16177.0,51,15,331.95,low
16178.0,139,8,197.9,low
16179.0,61,11,215.83,low
16180.0,101,176,10217.48,high
16181.0,74,11,305.54,low
16182.0,73,28,6617.65,medium
16183.0,68,15,338.71,low
16184.0,65,46,1155.54,medium
16185.0,17,31,529.41,medium
16186.0,23,199,3684.26,medium
16187.0,32,297,6841.24,high
16188.0,45,67,981.86,medium
16189.0,16,11,215.48,low
16190.0,41,6,215.08,low
16191.0,3,151,4913.32,high
16193.0,237,19,314.45,low
16198.0,76,15,400.68,low
16200.0,5,179,1080.62,medium
16201.0,4,115,1821.52,medium
16202.0,361,18,365.27,low
16203.0,59,25,418.45,low
16204.0,24,57,405.71,medium
16205.0,31,98,761.38,medium
16206.0,55,63,537.06,medium
16207.0,26,19,394.38,low
16208.0,45,66,664.26,medium
16209.0,89,46,2262.62,medium
16210.0,2,98,16347.76,high
16211.0,82,24,542.77,low
16212.0,20,43,681.19,medium
16213.0,79,6,159.0,low
16214.0,171,44,1062.75,low
16215.0,81,14,242.35,low
16216.0,268,37,914.93,low
16217.0,236,19,259.39,low
16218.0,30,62,2583.57,medium
16221.0,37,85,698.12,medium
16222.0,319,137,846.72,low
16224.0,58,96,1295.3,medium
16225.0,45,134,1096.32,medium
16226.0,204,8,255.12,low
16227.0,220,7,308.32,low
16229.0,88,47,1010.6,low
16230.0,190,35,542.03,low
16232.0,33,38,983.23,medium
16233.0,72,23,274.73,low
16235.0,41,48,858.41,medium
16236.0,79,20,432.2,low
16239.0,57,21,372.9,low
16240.0,9,142,3693.81,medium
16241.0,10,648,2330.22,medium
16242.0,9,295,3598.26,high
16243.0,34,51,409.1,medium
16244.0,212,28,466.12,low
16245.0,24,93,1352.36,medium
16247.0,171,16,114.56,low
16248.0,62,7,152.94,low
16249.0,53,69,1800.07,medium
16250.0,262,10,163.3,low
16253.0,32,124,3665.62,medium
16255.0,17,248,2235.05,medium
16256.0,258,14,732.63,low
16257.0,177,2,46.95,low
16258.0,46,135,5203.51,high
16260.0,51,18,1035.45,low
16261.0,18,124,746.83,medium
16262.0,361,3,-31.65,low
16265.0,10,260,5423.15,high
16266.0,74,61,861.89,medium
16268.0,72,45,667.65,low
16270.0,354,54,1141.24,low
16271.0,3,134,1423.29,medium
16272.0,117,25,411.7,low
16275.0,197,33,559.87,low
16276.0,177,6,810.6,low
16278.0,24,25,537.83,medium
16279.0,22,109,1496.68,medium
16281.0,73,17,2062.06,low
16282.0,340,11,168.3,low
16283.0,6,168,1531.51,medium
16284.0,32,109,823.97,medium
16287.0,170,8,142.5,low
16292.0,118,19,280.9,low
16293.0,9,104,1857.99,medium
16295.0,10,79,1328.55,medium
16297.0,213,23,275.4,low
16298.0,23,27,598.2,medium
16302.0,108,12,212.82,low
16303.0,26,167,5305.83,high
16305.0,139,22,361.22,low
16306.0,214,42,534.17,low
16308.0,38,4,2560.0,low
16309.0,92,44,686.67,low
16311.0,18,37,616.26,medium
16313.0,4,16,274.15,medium
16315.0,331,14,226.37,low
16316.0,65,156,2755.56,medium
16317.0,120,69,1341.65,low
16318.0,36,19,328.15,low
16319.0,218,3,404.4,low
16320.0,173,56,1038.46,low
16321.0,73,16,230.7,low
16322.0,2,37,326.75,medium
16323.0,197,1,207.5,low
16324.0,129,118,428.68,medium
16325.0,45,20,510.54,low
16326.0,6,320,3085.96,high
16327.0,15,253,3308.62,medium
16330.0,18,41,242.21,medium
16332.0,29,154,1583.2,medium
16333.0,8,45,26626.8,high
16337.0,37,10,151.05,low
16338.0,158,11,214.8,low
16339.0,285,20,109.95,low
16340.0,108,153,549.07,medium
16341.0,25,84,1959.38,medium
16342.0,76,15,322.41,low
16343.0,17,47,370.48,medium
16344.0,159,2,101.1,low
16345.0,45,38,575.41,medium
16347.0,12,92,887.65,medium
16348.0,33,235,1469.45,medium
16349.0,291,9,53.5,low
16350.0,22,57,1116.47,medium
16351.0,333,8,153.9,low
16352.0,18,28,494.44,medium
16353.0,4,93,6471.71,high
16354.0,64,39,395.8,low
16356.0,198,32,210.32,low
16357.0,34,34,658.88,medium
16358.0,2,110,2024.95,medium
16359.0,8,70,1460.37,medium
16360.0,5,671,3411.69,high
16361.0,10,106,896.66,medium
16362.0,33,90,652.07,medium
16363.0,54,5,109.36,low
16364.0,12,53,707.04,medium
16365.0,18,45,1400.56,medium
16366.0,19,18,327.3,medium
16367.0,38,130,804.49,medium
16368.0,3,76,497.43,medium
16369.0,19,118,1553.66,medium
16370.0,83,228,1320.56,medium
16372.0,34,97,367.93,medium
16374.0,67,111,473.03,medium
16376.0,9,128,977.52,medium
16377.0,268,5,676.2,low
16378.0,248,23,362.95,low
16379.0,5,109,2131.9,medium
16380.0,62,32,1780.59,low
16383.0,75,102,668.36,medium
16384.0,90,33,584.5,low
16385.0,61,38,407.66,low
16386.0,29,88,317.2,medium
16387.0,323,4,94.36,low
16389.0,54,35,1362.27,medium
16392.0,270,45,221.19,low
16393.0,3,348,2756.25,high
16394.0,51,100,1412.06,medium
16395.0,61,210,1486.9,medium
16398.0,145,86,1631.15,low
16399.0,20,73,408.57,medium
16400.0,95,29,303.93,low
16401.0,2,198,4061.24,high
16402.0,265,3,87.8,low
16403.0,303,15,161.05,low
16404.0,71,23,443.05,low
16405.0,303,5,167.25,low
16406.0,19,62,163.07,medium
16407.0,13,172,2126.93,medium
16409.0,37,232,2028.88,medium
16411.0,20,24,83.15,medium
16412.0,54,35,151.83,low
16413.0,57,31,262.2,low
16414.0,22,7,126.25,low
16415.0,45,54,210.35,medium
16416.0,27,73,1026.99,medium
16418.0,45,102,675.27,medium
16419.0,113,52,959.48,low
16422.0,18,386,32137.49,high
16423.0,25,18,346.12,low
16424.0,192,6,82.56,low
16425.0,303,21,302.7,low
16426.0,3,372,1908.25,medium
16427.0,264,9,241.06,low
16428.0,82,1,-2.95,low
16429.0,107,2,284.55,low
16430.0,58,6,300.85,low
16431.0,214,83,642.81,low
16432.0,65,8,287.4,low
16433.0,29,17,184.26,low
16434.0,30,109,1522.25,medium
16438.0,6,132,798.35,medium
16440.0,8,282,3640.67,high
16441.0,68,24,381.2,low
16442.0,2,174,616.79,medium
16444.0,47,86,638.77,medium
16445.0,34,63,230.51,medium
16446.0,1,4,2.9,medium
16447.0,136,36,259.01,low
16448.0,199,20,188.89,low
16449.0,191,43,674.69,low
16450.0,150,11,311.92,low
16451.0,88,14,266.97,low
16454.0,45,3,-8.15,low
16455.0,64,80,1459.88,medium
16456.0,100,95,1370.97,medium
16457.0,219,9,208.36,low
16458.0,3,202,3482.74,high
16460.0,29,135,814.72,medium
16461.0,178,33,151.42,low
16462.0,65,4,102.0,low
16463.0,22,85,1383.7,medium
16464.0,20,236,1314.68,medium
16466.0,34,148,1603.46,medium
16468.0,75,2,74.9,low
16469.0,24,182,650.43,medium
16470.0,52,171,757.44,medium
16471.0,275,13,223.95,low
16473.0,165,19,314.86,low
16474.0,8,368,1811.47,medium
16475.0,89,28,544.3,low
16477.0,64,132,2268.81,medium
16478.0,26,17,331.0,low
16479.0,11,35,300.83,medium
16480.0,76,53,769.29,low
16482.0,16,18,220.62,medium
16483.0,193,19,139.35,low
16484.0,174,26,379.4,low
16485.0,78,42,363.65,low
16488.0,34,31,492.2,medium
16491.0,47,39,731.5,medium
16493.0,73,62,1329.66,medium
16494.0,297,50,826.53,low
16495.0,4,97,684.41,medium
16496.0,9,97,1562.22,medium
16497.0,50,136,2965.69,medium
16498.0,162,16,86.12,low
16499.0,361,21,337.0,low
16500.0,5,11,400.86,medium
16503.0,107,86,1421.43,medium
16504.0,26,86,484.38,medium
16505.0,32,4,777.6,low
16506.0,20,3,90.3,low
16509.0,297,13,363.7,low
16511.0,22,169,950.26,medium
16513.0,5,35,874.59,medium
16515.0,53,113,1627.13,medium
16516.0,31,6,101.7,low
16517.0,278,17,162.7,low
16518.0,62,42,480.92,low
16519.0,26,8,111.38,low
16520.0,187,97,710.86,low
16523.0,2,298,9295.67,high
16525.0,3,191,11484.13,high
16526.0,172,15,290.36,low
16527.0,82,14,228.06,low
16528.0,4,17,244.41,medium
16529.0,191,30,455.25,low
16531.0,23,77,1244.59,medium
16532.0,18,4,6748.8,medium
16533.0,20,181,1026.94,medium
16535.0,6,31,593.75,medium
16536.0,108,56,539.02,low
16539.0,3,24,946.46,medium
16542.0,54,5,119.62,low
16545.0,165,3,339.3,low
16546.0,291,19,487.75,low
16549.0,11,981,4154.64,high
16550.0,109,210,1720.64,medium
16551.0,96,32,922.12,low
16552.0,243,12,284.44,low
16553.0,164,85,5668.82,medium
16554.0,4,74,641.55,medium
16555.0,36,17,285.89,low
16556.0,67,207,3313.79,medium
16557.0,25,11,281.85,low
16558.0,1,447,7687.64,high
16560.0,22,57,816.51,medium
16561.0,6,31,511.12,medium
16563.0,54,19,1077.74,low
16565.0,365,3,173.7,low
16566.0,16,19,614.01,medium
16567.0,195,35,865.6,low
16569.0,4,5,124.2,medium
16570.0,9,133,3622.95,medium
16571.0,4,106,1285.22,medium
16572.0,128,58,999.7,low
16573.0,74,46,648.41,low
16574.0,72,28,451.44,low
16581.0,156,11,70.44,low
16582.0,114,6,313.62,low
16584.0,81,31,908.03,low
16586.0,249,8,463.95,low
16587.0,233,13,225.15,low
16589.0,72,33,459.24,low
16591.0,69,10,213.5,low
16592.0,5,222,4073.28,high
16593.0,51,27,330.03,low
16594.0,76,53,181.09,low
16595.0,62,85,360.16,medium
16596.0,16,6,129.5,low
16597.0,5,7,90.04,medium
16598.0,278,11,140.7,low
16600.0,5,62,813.52,medium
16601.0,41,31,244.8,low
16602.0,32,32,494.73,medium
16603.0,75,34,482.47,low
16607.0,18,174,3038.67,medium
16609.0,16,280,5450.96,high
16610.0,220,6,75.66,low
16611.0,187,11,120.99,low
16612.0,33,66,1187.66,medium
16613.0,71,30,618.59,low
16614.0,183,26,506.19,low
16616.0,16,33,500.42,medium
16617.0,236,5,151.85,low
16618.0,32,97,2630.64,medium
16619.0,254,16,204.41,low
16620.0,4,9,178.96,medium
16621.0,52,29,813.48,low
16623.0,246,5,129.45,low
16624.0,81,48,810.57,low
16625.0,275,23,333.08,low
16626.0,1,184,4379.65,high
16627.0,80,20,322.8,low
16628.0,30,119,2183.04,medium
16629.0,74,64,417.73,medium
16633.0,18,153,2878.15,medium
16634.0,223,1,53.1,low
16637.0,33,72,1124.59,medium
16638.0,23,93,1626.07,medium
16639.0,26,52,1169.38,medium
16641.0,106,12,231.1,low
16642.0,5,35,679.83,medium
16643.0,246,27,487.51,low
16644.0,178,62,833.78,low
16647.0,170,14,214.06,low
16648.0,39,21,270.86,low
16650.0,72,24,518.42,low
16652.0,54,123,6654.26,high
16653.0,17,76,1166.92,medium
16654.0,142,22,367.57,low
16655.0,18,261,3794.52,high
16656.0,23,80,8568.24,high
16657.0,10,208,933.62,medium
16659.0,190,2,39.12,low
16660.0,17,17,810.45,medium
16665.0,363,9,135.4,low
16666.0,20,32,118.98,medium
16667.0,69,53,570.13,low
16668.0,16,20,306.72,medium
16669.0,24,161,1370.87,medium
16670.0,17,262,4022.46,high
16671.0,29,6,1692.27,low
16672.0,3,117,8093.59,high
16674.0,55,98,319.61,medium
16676.0,34,92,1558.72,medium
16678.0,3,170,3013.83,high
16680.0,44,10,183.7,low
16681.0,73,44,1770.34,medium
16682.0,5,30,1028.0,medium
16684.0,5,281,65892.08,high
16685.0,62,62,324.24,medium
16686.0,48,588,3043.48,medium
16688.0,2,62,1260.86,medium
16689.0,76,16,303.26,low
16690.0,44,13,208.63,low
16692.0,257,3,1276.0,low
16693.0,69,60,482.01,medium
16696.0,136,10,657.9,low
16697.0,242,21,112.75,low
16698.0,227,5,1998.0,low
16700.0,9,298,4703.06,high
16701.0,9,154,5150.27,high
16705.0,1,284,13946.13,high
16706.0,38,123,531.35,medium
16708.0,46,27,656.63,low
16709.0,85,79,3029.87,medium
16710.0,20,344,2107.57,medium
16711.0,4,22,1651.03,medium
16712.0,10,447,3645.43,high
16713.0,19,571,6433.75,high
16714.0,219,94,911.53,low
16715.0,79,19,301.72,low
16716.0,267,3,319.8,low
16717.0,10,221,2971.11,medium
16719.0,15,159,1343.19,medium
16720.0,27,27,155.24,medium
16721.0,263,37,292.47,low
16722.0,18,187,3911.69,medium
16723.0,92,43,589.15,low
16725.0,303,127,652.92,low
16726.0,27,185,1382.02,medium
16727.0,365,46,272.82,low
16728.0,47,269,1054.67,medium
16729.0,37,668,7076.28,high
16730.0,53,84,702.79,medium
16732.0,32,28,603.75,medium
16734.0,53,53,650.51,medium
16735.0,79,128,2269.21,medium
16737.0,54,1,417.6,low
16738.0,298,1,3.75,low
16739.0,173,16,312.55,low
16742.0,47,4,0.0,low
16743.0,30,193,2191.84,medium
16744.0,12,242,1304.76,medium
16745.0,87,358,7170.7,high
16746.0,5,452,6694.31,high
16747.0,26,45,826.96,medium
16748.0,18,69,1515.9,medium
16750.0,45,95,623.93,medium
16751.0,31,25,1764.72,medium
16753.0,59,34,223.92,low
16755.0,115,176,1484.63,medium
16756.0,215,13,239.4,low
16757.0,319,7,106.83,low
16758.0,66,22,369.34,low
16759.0,8,43,772.84,medium
16761.0,97,13,316.62,low
16762.0,20,89,1501.38,medium
16763.0,186,24,594.9,low
16764.0,4,718,2758.25,high
16765.0,295,1,34.0,low
16766.0,274,34,1145.6,low
16767.0,31,222,5580.6,high
16768.0,48,58,458.04,medium
16769.0,261,40,380.39,low
16770.0,58,140,614.1,medium
16771.0,34,255,2246.81,medium
16773.0,58,26,171.59,low
16774.0,68,49,654.92,low
16775.0,11,140,1463.76,medium
16776.0,61,76,388.28,medium
16777.0,81,50,226.35,low
16778.0,75,16,245.94,low
16779.0,3,335,10097.14,high
16780.0,101,60,425.19,low
16782.0,11,146,1876.5,medium
16784.0,20,3,107.6,low
16788.0,124,155,597.48,medium
16789.0,9,5,80.8,low
16790.0,4,95,1520.12,medium
16791.0,30,322,1706.28,medium
16792.0,283,12,110.38,low
16793.0,58,16,243.84,low
16794.0,2,287,1201.51,medium
16796.0,90,18,305.62,low
16800.0,12,164,1201.49,medium
16801.0,164,121,867.83,low
16803.0,66,24,332.3,low
16804.0,24,60,536.99,medium
16805.0,174,98,460.59,low
16806.0,104,103,801.49,medium
16807.0,143,67,1121.59,low
16808.0,100,23,288.42,low
16809.0,24,150,912.74,medium
16810.0,193,16,275.64,low
16811.0,5,28,547.07,medium
16812.0,361,15,479.35,low
16813.0,9,449,1692.98,medium
16814.0,15,310,6227.31,high
16816.0,104,28,417.06,low
16817.0,3,81,1245.25,medium
16818.0,11,190,3317.97,medium
16820.0,96,26,497.61,low
16823.0,228,38,358.38,low
16824.0,16,26,460.64,medium
16825.0,39,28,775.18,low
16826.0,52,22,341.7,low
16828.0,94,8,128.5,low
16829.0,157,11,197.22,low
16830.0,39,23,325.91,low
16832.0,185,12,199.15,low
16833.0,2,47,1106.53,medium
16834.0,228,24,413.46,low
16835.0,129,5,99.1,low
16836.0,40,11,251.87,low
16837.0,32,166,3167.73,medium
16838.0,198,26,582.9,low
16839.0,9,293,14805.54,high
16841.0,37,117,1774.62,medium
16842.0,65,64,1260.44,medium
16843.0,43,379,10183.82,high
16846.0,51,11,214.32,low
16847.0,44,12,193.44,low
16848.0,53,14,281.42,low
16849.0,187,8,124.57,low
16850.0,334,19,332.41,low
16851.0,5,20,342.45,medium
16852.0,11,9,144.91,low
16855.0,24,19,328.4,low
16856.0,15,2,35.4,low
16859.0,107,72,473.14,low
16861.0,60,6,173.76,low
16863.0,30,19,317.1,low
16866.0,141,11,207.74,low
16869.0,23,129,805.62,medium
16871.0,23,139,2761.49,medium
16872.0,78,7,680.02,low
16873.0,5,289,7066.31,high
16875.0,65,123,2023.47,medium
16877.0,13,159,853.72,medium
16878.0,25,6,0.0,low
16880.0,31,178,1519.08,medium
16881.0,67,1,432.0,low
16882.0,67,39,705.12,low
16883.0,188,21,148.7,low
16884.0,38,26,429.84,low
16885.0,16,101,471.51,medium
16887.0,36,37,194.88,medium
16889.0,195,135,1578.67,medium
16891.0,2,134,577.44,medium
16892.0,2,101,496.84,medium
16895.0,65,69,219.14,medium
16897.0,300,44,213.03,low
16898.0,27,130,392.73,medium
16899.0,8,125,1281.56,medium
16900.0,12,82,187.69,medium
16902.0,117,44,1706.88,low
16903.0,30,60,373.24,medium
16904.0,5,679,3415.57,high
16905.0,6,199,2831.08,medium
16906.0,82,93,579.77,medium
16907.0,30,117,799.63,medium
16909.0,65,19,364.14,low
16910.0,5,547,1510.06,medium
16912.0,24,105,2528.67,medium
16913.0,291,8,113.44,low
16914.0,37,38,208.46,medium
16915.0,10,57,621.68,medium
16916.0,24,93,378.18,medium
16917.0,277,9,391.52,low
16918.0,50,130,1043.34,medium
16919.0,157,305,2398.1,medium
16921.0,62,60,169.79,medium
16923.0,13,696,6666.83,high
16924.0,22,89,739.5,medium
16927.0,116,6,543.05,low
16928.0,81,207,2665.25,medium
16929.0,4,77,1295.39,medium
16930.0,27,54,380.55,medium
16931.0,6,857,4452.17,high
16932.0,54,53,161.94,medium
16933.0,2,49,530.08,medium
16934.0,55,62,950.93,medium
16936.0,26,57,262.68,medium
16938.0,9,242,1903.13,medium
16940.0,53,305,3049.88,medium
16942.0,13,283,1894.11,medium
16943.0,212,33,816.73,low
16945.0,22,249,4345.5,high
16947.0,236,21,406.48,low
16948.0,139,19,435.02,low
16949.0,4,61,1161.27,medium
16950.0,57,39,1006.56,medium
16951.0,124,87,1262.75,medium
16952.0,110,16,167.61,low
16953.0,31,1,20.8,low
16954.0,1,54,2085.08,medium
16955.0,185,19,304.57,low
16956.0,10,18,292.34,medium
16957.0,240,16,416.64,low
16959.0,88,7,117.35,low
16960.0,39,101,507.05,medium
16961.0,117,14,234.17,low
16963.0,188,7,110.55,low
16965.0,227,26,201.19,low
16966.0,9,31,2148.47,medium
16967.0,190,21,319.02,low
16968.0,5,31,439.43,medium
16969.0,40,42,650.41,medium
16971.0,3,42,232.21,medium
16976.0,268,2,251.52,low
16978.0,78,39,344.33,low
16979.0,4,91,1809.05,medium
16980.0,256,87,1078.96,low
16982.0,61,22,384.06,low
16983.0,13,140,1756.71,medium
16984.0,79,418,4392.42,high
16985.0,18,121,5461.62,high
16986.0,30,3,1873.2,low
16987.0,4,129,1625.05,medium
16988.0,6,7,126.12,medium
16989.0,8,12,1133.25,medium
16990.0,219,1,179.0,low
16992.0,11,95,1601.86,medium
16996.0,31,41,1427.46,medium
16997.0,289,12,702.0,low
16998.0,150,6,287.02,low
16999.0,24,23,484.82,medium
17001.0,1,169,3989.57,high
17002.0,74,50,1487.78,medium
17004.0,47,44,1412.94,medium
17006.0,5,44,781.78,medium
17007.0,51,53,877.43,medium
17010.0,17,12,185.46,low
17011.0,31,15,270.9,low
17014.0,9,75,565.58,medium
17015.0,29,217,1842.56,medium
17017.0,3,222,7040.49,high
17018.0,41,16,920.1,low
17019.0,12,185,913.79,medium
17022.0,32,7,71.0,low
17024.0,46,3,95.85,low
17025.0,61,4,196.8,low
17026.0,186,1,121.68,low
17027.0,79,155,848.59,medium
17029.0,111,2,716.0,low
17030.0,64,11,146.87,low
17031.0,12,22,380.35,medium
17033.0,87,28,1030.14,low
17034.0,17,32,734.57,medium
17035.0,246,32,388.33,low
17037.0,79,77,1253.22,medium
17038.0,31,22,112.4,low
17040.0,138,15,449.73,low
17041.0,27,71,1065.77,medium
17042.0,3,98,1044.38,medium
17043.0,33,102,1735.18,medium
17044.0,9,10,897.43,medium
17045.0,114,22,339.44,low
17046.0,158,22,642.02,low
17047.0,86,65,1100.9,medium
17048.0,116,48,864.32,low
17049.0,3,322,5594.78,high
17050.0,97,316,3228.84,medium
17051.0,195,43,247.14,low
17052.0,29,92,413.75,medium
17053.0,129,14,496.38,low
17054.0,29,84,1353.83,medium
17058.0,82,62,1179.89,medium
17059.0,30,399,2372.68,medium
17060.0,267,5,234.24,low
17061.0,74,101,5116.13,medium
17062.0,314,32,240.04,low
17063.0,9,82,1421.59,medium
17064.0,59,62,859.35,medium
17065.0,144,1,-112.35,low
17068.0,13,273,4365.19,high
17069.0,29,143,2378.17,medium
17070.0,115,64,312.14,low
17071.0,9,148,2385.48,medium
17073.0,18,174,1446.09,medium
17075.0,18,80,813.77,medium
17076.0,37,25,841.08,low
17078.0,37,28,378.2,low
17079.0,79,2,118.8,low
17080.0,23,9,285.5,low
17081.0,26,64,290.16,medium
17082.0,34,81,2003.85,medium
17083.0,110,52,1405.78,low
17084.0,36,162,2949.75,medium
17085.0,124,189,1555.05,medium
17086.0,8,96,2050.08,medium
17088.0,29,115,1991.01,medium
17090.0,5,64,2041.85,medium
17091.0,3,185,3509.36,high
17092.0,51,125,1777.78,medium
17094.0,319,15,270.2,low
17095.0,23,77,1088.2,medium
17096.0,10,52,992.68,medium
17097.0,3,173,763.2,medium
17100.0,19,65,971.74,medium
17101.0,11,42,1621.73,medium
17102.0,262,1,25.5,low
17105.0,160,90,665.78,low
17107.0,33,421,10380.43,high
17109.0,30,121,869.68,medium
17110.0,166,12,163.3,low
17111.0,48,30,248.61,low
17114.0,6,135,747.22,medium
17115.0,9,43,806.9,medium
17117.0,289,9,116.2,low
17118.0,318,10,157.02,low
17119.0,4,38,593.61,medium
17120.0,234,18,307.46,low
17122.0,120,7,138.32,low
17123.0,162,9,345.3,low
17124.0,186,32,298.89,low
17125.0,51,40,259.35,low
17126.0,153,262,991.85,medium
17128.0,335,14,157.09,low
17131.0,6,134,2463.17,medium
17133.0,16,27,4892.24,medium
17134.0,107,24,425.0,low
17135.0,17,43,924.15,medium
17138.0,276,24,380.5,low
17139.0,16,487,10585.57,high
17140.0,248,20,465.32,low
17142.0,240,15,579.0,low
17144.0,2,48,984.57,medium
17146.0,106,35,749.78,low
17147.0,23,85,1679.64,medium
17148.0,52,9,124.88,low
17152.0,195,16,1503.5,low
17153.0,25,14,213.78,low
17154.0,76,23,329.34,low
17155.0,18,20,251.7,medium
17157.0,8,15,306.55,medium
17158.0,33,67,1266.97,medium
17159.0,22,102,1534.73,medium
17160.0,32,229,3518.03,medium
17162.0,29,105,1707.21,medium
17163.0,22,5,293.1,low
17164.0,33,145,2466.4,medium
17165.0,285,10,158.68,low
17166.0,39,14,189.49,low
17169.0,51,60,816.88,medium
17171.0,290,16,224.91,low
17172.0,75,16,313.26,low
17173.0,6,87,3755.65,medium
17174.0,218,4,59.9,low
17175.0,45,64,1430.94,medium
17176.0,202,15,306.13,low
17179.0,179,80,711.79,low
17180.0,57,131,780.38,medium
17181.0,58,21,84.4,low
17183.0,8,76,3286.91,medium
17186.0,47,2,144.0,low
17187.0,227,10,203.95,low
17188.0,12,89,2275.58,medium
17189.0,107,61,384.4,low
17190.0,59,20,249.74,low
17191.0,29,165,1585.02,medium
17193.0,36,35,1674.46,medium
17194.0,274,29,262.62,low
17197.0,30,29,1013.01,medium
17198.0,24,19,170.56,low
17201.0,54,40,342.63,low
17203.0,36,152,3563.85,medium
17204.0,170,67,1352.91,low
17205.0,54,13,384.08,low
17206.0,54,7,204.24,low
17211.0,27,180,2026.37,medium
17212.0,254,4,226.85,low
17213.0,41,149,2428.18,medium
