CustomerID,Recency,Frequency,MonetaryValue
16648.00,39,21,270.86
16650.00,72,24,518.42
16652.00,54,123,6654.26
16653.00,17,76,1166.92
16654.00,142,22,367.57
16655.00,18,261,3794.52
16656.00,23,80,8568.24
16657.00,10,208,933.62
16659.00,190,2,39.12
16660.00,17,17,810.45
16665.00,363,9,135.40
16666.00,20,32,118.98
16667.00,69,53,570.13
16668.00,16,20,306.72
16669.00,24,161,1370.87
16670.00,17,262,4022.46
16671.00,29,6,1692.27
16672.00,3,117,8093.59
16674.00,55,98,319.61
16676.00,34,92,1558.72
16678.00,3,170,3013.83
16680.00,44,10,183.70
16681.00,73,44,1770.34
16682.00,5,30,1028.00
16684.00,5,281,65892.08
16685.00,62,62,324.24
16686.00,48,588,3043.48
16688.00,2,62,1260.86
16689.00,76,16,303.26
16690.00,44,13,208.63
16692.00,257,3,1276.00
16693.00,69,60,482.01
16696.00,136,10,657.90
16697.00,242,21,112.75
16698.00,227,5,1998.00
16700.00,9,298,4703.06
16701.00,9,154,5150.27
16705.00,1,284,13946.13
16706.00,38,123,531.35
16708.00,46,27,656.63
16709.00,85,79,3029.87
16710.00,20,344,2107.57
16711.00,4,22,1651.03
16712.00,10,447,3645.43
16713.00,19,571,6433.75
16714.00,219,94,911.53
16715.00,79,19,301.72
16716.00,267,3,319.80
16717.00,10,221,2971.11
16719.00,15,159,1343.19
16720.00,27,27,155.24
16721.00,263,37,292.47
16722.00,18,187,3911.69
16723.00,92,43,589.15
16725.00,303,127,652.92
16726.00,27,185,1382.02
16727.00,365,46,272.82
16728.00,47,269,1054.67
16729.00,37,668,7076.28
16730.00,53,84,702.79
16732.00,32,28,603.75
16734.00,53,53,650.51
16735.00,79,128,2269.21
16737.00,54,1,417.60
16738.00,298,1,3.75
16739.00,173,16,312.55
16742.00,47,4,0.00
16743.00,30,193,2191.84
16744.00,12,242,1304.76
16745.00,87,358,7170.70
16746.00,5,452,6694.31
16747.00,26,45,826.96
16748.00,18,69,1515.90
16750.00,45,95,623.93
16751.00,31,25,1764.72
16753.00,59,34,223.92
16755.00,115,176,1484.63
16756.00,215,13,239.40
16757.00,319,7,106.83
16758.00,66,22,369.34
16759.00,8,43,772.84
16761.00,97,13,316.62
16762.00,20,89,1501.38
16763.00,186,24,594.90
16764.00,4,718,2758.25
16765.00,295,1,34.00
16766.00,274,34,1145.60
16767.00,31,222,5580.60
16768.00,48,58,458.04
16769.00,261,40,380.39
16770.00,58,140,614.10
16771.00,34,255,2246.81
16773.00,58,26,171.59
16774.00,68,49,654.92
16775.00,11,140,1463.76
16776.00,61,76,388.28
16777.00,81,50,226.35
16778.00,75,16,245.94
16779.00,3,335,10097.14
16780.00,101,60,425.19
16782.00,11,146,1876.50
16784.00,20,3,107.60
16788.00,124,155,597.48
16789.00,9,5,80.80
16790.00,4,95,1520.12
16791.00,30,322,1706.28
16792.00,283,12,110.38
16793.00,58,16,243.84
16794.00,2,287,1201.51
16796.00,90,18,305.62
16800.00,12,164,1201.49
16801.00,164,121,867.83
16803.00,66,24,332.30
16804.00,24,60,536.99
16805.00,174,98,460.59
16806.00,104,103,801.49
16807.00,143,67,1121.59
16808.00,100,23,288.42
16809.00,24,150,912.74
16810.00,193,16,275.64
16811.00,5,28,547.07
16812.00,361,15,479.35
16813.00,9,449,1692.98
16814.00,15,310,6227.31
16816.00,104,28,417.06
16817.00,3,81,1245.25
16818.00,11,190,3317.97
16820.00,96,26,497.61
16823.00,228,38,358.38
16824.00,16,26,460.64
16825.00,39,28,775.18
16826.00,52,22,341.70
16828.00,94,8,128.50
16829.00,157,11,197.22
16830.00,39,23,325.91
16832.00,185,12,199.15
16833.00,2,47,1106.53
16834.00,228,24,413.46
16835.00,129,5,99.10
16836.00,40,11,251.87
16837.00,32,166,3167.73
16838.00,198,26,582.90
16839.00,9,293,14805.54
16841.00,37,117,1774.62
16842.00,65,64,1260.44
16843.00,43,379,10183.82
16846.00,51,11,214.32
16847.00,44,12,193.44
16848.00,53,14,281.42
16849.00,187,8,124.57
16850.00,334,19,332.41
16851.00,5,20,342.45
16852.00,11,9,144.91
16855.00,24,19,328.40
16856.00,15,2,35.40
16859.00,107,72,473.14
16861.00,60,6,173.76
16863.00,30,19,317.10
16866.00,141,11,207.74
16869.00,23,129,805.62
16871.00,23,139,2761.49
16872.00,78,7,680.02
16873.00,5,289,7066.31
16875.00,65,123,2023.47
16877.00,13,159,853.72
16878.00,25,6,0.00
16880.00,31,178,1519.08
16881.00,67,1,432.00
16882.00,67,39,705.12
16883.00,188,21,148.70
16884.00,38,26,429.84
16885.00,16,101,471.51
16887.00,36,37,194.88
16889.00,195,135,1578.67
16891.00,2,134,577.44
16892.00,2,101,496.84
16895.00,65,69,219.14
16897.00,300,44,213.03
16898.00,27,130,392.73
16899.00,8,125,1281.56
16900.00,12,82,187.69
16902.00,117,44,1706.88
16903.00,30,60,373.24
16904.00,5,679,3415.57
16905.00,6,199,2831.08
16906.00,82,93,579.77
16907.00,30,117,799.63
16909.00,65,19,364.14
16910.00,5,547,1510.06
16912.00,24,105,2528.67
16913.00,291,8,113.44
16914.00,37,38,208.46
16915.00,10,57,621.68
16916.00,24,93,378.18
16917.00,277,9,391.52
16918.00,50,130,1043.34
16919.00,157,305,2398.10
16921.00,62,60,169.79
16923.00,13,696,6666.83
16924.00,22,89,739.50
16927.00,116,6,543.05
16928.00,81,207,2665.25
16929.00,4,77,1295.39
16930.00,27,54,380.55
16931.00,6,857,4452.17
16932.00,54,53,161.94
16933.00,2,49,530.08
16934.00,55,62,950.93
16936.00,26,57,262.68
16938.00,9,242,1903.13
16940.00,53,305,3049.88
16942.00,13,283,1894.11
16943.00,212,33,816.73
16945.00,22,249,4345.50
16947.00,236,21,406.48
16948.00,139,19,435.02
16949.00,4,61,1161.27
16950.00,57,39,1006.56
16951.00,124,87,1262.75
16952.00,110,16,167.61
16953.00,31,1,20.80
16954.00,1,54,2085.08
16955.00,185,19,304.57
16956.00,10,18,292.34
16957.00,240,16,416.64
16959.00,88,7,117.35
16960.00,39,101,507.05
16961.00,117,14,234.17
16963.00,188,7,110.55
16965.00,227,26,201.19
16966.00,9,31,2148.47
16967.00,190,21,319.02
16968.00,5,31,439.43
16969.00,40,42,650.41
16971.00,3,42,232.21
16976.00,268,2,251.52
16978.00,78,39,344.33
16979.00,4,91,1809.05
16980.00,256,87,1078.96
16982.00,61,22,384.06
16983.00,13,140,1756.71
16984.00,79,418,4392.42
16985.00,18,121,5461.62
16986.00,30,3,1873.20
16987.00,4,129,1625.05
16988.00,6,7,126.12
16989.00,8,12,1133.25
16990.00,219,1,179.00
16992.00,11,95,1601.86
16996.00,31,41,1427.46
16997.00,289,12,702.00
16998.00,150,6,287.02
16999.00,24,23,484.82
17001.00,1,169,3989.57
17002.00,74,50,1487.78
17004.00,47,44,1412.94
17006.00,5,44,781.78
17007.00,51,53,877.43
17010.00,17,12,185.46
17011.00,31,15,270.90
17014.00,9,75,565.58
17015.00,29,217,1842.56
17017.00,3,222,7040.49
17018.00,41,16,920.10
17019.00,12,185,913.79
17022.00,32,7,71.00
17024.00,46,3,95.85
17025.00,61,4,196.80
17026.00,186,1,121.68
17027.00,79,155,848.59
17029.00,111,2,716.00
17030.00,64,11,146.87
17031.00,12,22,380.35
17033.00,87,28,1030.14
17034.00,17,32,734.57
17035.00,246,32,388.33
17037.00,79,77,1253.22
17038.00,31,22,112.40
17040.00,138,15,449.73
17041.00,27,71,1065.77
17042.00,3,98,1044.38
17043.00,33,102,1735.18
17044.00,9,10,897.43
17045.00,114,22,339.44
17046.00,158,22,642.02
17047.00,86,65,1100.90
17048.00,116,48,864.32
17049.00,3,322,5594.78
17050.00,97,316,3228.84
17051.00,195,43,247.14
17052.00,29,92,413.75
17053.00,129,14,496.38
17054.00,29,84,1353.83
17058.00,82,62,1179.89
17059.00,30,399,2372.68
17060.00,267,5,234.24
17061.00,74,101,5116.13
17062.00,314,32,240.04
17063.00,9,82,1421.59
17064.00,59,62,859.35
17065.00,144,1,-112.35
17068.00,13,273,4365.19
17069.00,29,143,2378.17
17070.00,115,64,312.14
17071.00,9,148,2385.48
17073.00,18,174,1446.09
17075.00,18,80,813.77
17076.00,37,25,841.08
17078.00,37,28,378.20
17079.00,79,2,118.80
17080.00,23,9,285.50
17081.00,26,64,290.16
17082.00,34,81,2003.85
17083.00,110,52,1405.78
17084.00,36,162,2949.75
17085.00,124,189,1555.05
17086.00,8,96,2050.08
17088.00,29,115,1991.01
17090.00,5,64,2041.85
17091.00,3,185,3509.36
17092.00,51,125,1777.78
17094.00,319,15,270.20
17095.00,23,77,1088.20
17096.00,10,52,992.68
17097.00,3,173,763.20
17100.00,19,65,971.74
17101.00,11,42,1621.73
17102.00,262,1,25.50
17105.00,160,90,665.78
17107.00,33,421,10380.43
17109.00,30,121,869.68
17110.00,166,12,163.30
17111.00,48,30,248.61
17114.00,6,135,747.22
17115.00,9,43,806.90
17117.00,289,9,116.20
17118.00,318,10,157.02
17119.00,4,38,593.61
17120.00,234,18,307.46
17122.00,120,7,138.32
17123.00,162,9,345.30
17124.00,186,32,298.89
17125.00,51,40,259.35
17126.00,153,262,991.85
17128.00,335,14,157.09
17131.00,6,134,2463.17
17133.00,16,27,4892.24
17134.00,107,24,425.00
17135.00,17,43,924.15
17138.00,276,24,380.50
17139.00,16,487,10585.57
17140.00,248,20,465.32
17142.00,240,15,579.00
17144.00,2,48,984.57
17146.00,106,35,749.78
17147.00,23,85,1679.64
17148.00,52,9,124.88
17152.00,195,16,1503.50
17153.00,25,14,213.78
17154.00,76,23,329.34
17155.00,18,20,251.70
17157.00,8,15,306.55
17158.00,33,67,1266.97
17159.00,22,102,1534.73
17160.00,32,229,3518.03
17162.00,29,105,1707.21
17163.00,22,5,293.10
17164.00,33,145,2466.40
17165.00,285,10,158.68
17166.00,39,14,189.49
17169.00,51,60,816.88
17171.00,290,16,224.91
17172.00,75,16,313.26
17173.00,6,87,3755.65
17174.00,218,4,59.90
17175.00,45,64,1430.94
17176.00,202,15,306.13
17179.00,179,80,711.79
17180.00,57,131,780.38
17181.00,58,21,84.40
17183.00,8,76,3286.91
17186.00,47,2,144.00
17187.00,227,10,203.95
17188.00,12,89,2275.58
17189.00,107,61,384.40
17190.00,59,20,249.74
17191.00,29,165,1585.02
17193.00,36,35,1674.46
17194.00,274,29,262.62
17197.00,30,29,1013.01
17198.00,24,19,170.56
17201.00,54,40,342.63
17203.00,36,152,3563.85
17204.00,170,67,1352.91
17205.00,54,13,384.08
17206.00,54,7,204.24
17211.00,27,180,2026.37
17212.00,254,4,226.85
17213.00,41,149,2428.18
17214.00,61,104,984.12
17217.00,235,9,113.50
17218.00,5,223,1668.18
17219.00,32,25,114.23
17220.00,25,472,3198.25
17221.00,8,63,335.13
17222.00,66,28,354.15
17223.00,311,19,133.95
17226.00,309,21,393.49
17227.00,19,37,797.07
17228.00,16,178,1550.14
17229.00,97,47,318.76
17230.00,265,73,3466.67
17231.00,13,546,3127.82
17232.00,3,36,421.52
17233.00,36,25,190.88
17234.00,183,14,149.89
17235.00,26,19,208.16
17236.00,13,105,916.13
17237.00,12,19,314.69
17238.00,3,506,3374.56
17239.00,313,16,379.95
17242.00,109,40,1135.04
17243.00,2,396,8371.65
17244.00,54,31,954.90
17245.00,205,9,171.45
17247.00,16,55,282.19
17248.00,121,69,318.65
17250.00,4,57,384.52
17251.00,363,39,283.28
17252.00,117,87,353.86
17253.00,19,18,178.26
17254.00,5,112,272.44
17255.00,41,78,298.41
17256.00,108,16,240.00
17259.00,149,37,221.73
17262.00,53,10,984.50
17263.00,209,23,63.44
17265.00,139,127,562.90
17266.00,3,80,310.64
17267.00,128,38,317.62
17268.00,108,6,763.64
17272.00,43,116,2144.53
17274.00,36,27,111.98
17277.00,228,69,1065.35
17278.00,242,15,246.04
17279.00,58,9,187.83
17282.00,131,94,1703.41
17284.00,61,294,1641.68
17286.00,22,45,153.92
17287.00,27,102,841.41
17288.00,10,142,1419.73
17289.00,32,112,936.16
17290.00,4,102,525.24
17291.00,309,1,550.80
17293.00,9,135,1875.11
17295.00,29,69,556.95
17297.00,18,51,131.78
17298.00,102,30,498.42
17299.00,12,57,669.11
17301.00,22,66,197.63
17302.00,15,81,1119.93
17303.00,362,53,250.04
17306.00,11,69,8600.73
17309.00,96,12,82.75
17311.00,79,55,1384.85
17312.00,139,14,644.30
17313.00,18,28,2288.13
17314.00,25,136,2514.76
17315.00,1,487,6204.46
17317.00,47,11,2524.02
17320.00,101,51,749.70
17321.00,9,107,700.86
17323.00,16,204,908.99
17324.00,18,44,863.18
17325.00,281,6,96.80
17329.00,15,33,523.11
17330.00,23,6,363.90
17331.00,124,1,175.20
17333.00,86,28,494.25
17334.00,302,12,306.60
17337.00,152,548,1944.32
17338.00,18,757,6612.18
17339.00,95,5,183.36
17340.00,10,337,9487.03
17341.00,157,22,267.76
17343.00,356,17,193.64
17344.00,47,32,160.57
17345.00,16,87,537.74
17346.00,4,468,2464.97
17347.00,87,1,228.96
17348.00,15,215,1159.52
17349.00,180,9,110.75
17350.00,9,72,1256.19
17351.00,37,27,587.15
17353.00,130,8,1740.00
17354.00,51,16,1393.06
17356.00,312,19,178.22
17357.00,25,45,388.14
17358.00,304,59,365.85
17359.00,12,15,127.86
17360.00,18,132,585.79
17361.00,50,29,488.20
17362.00,240,35,312.23
17364.00,1,414,4455.73
17365.00,13,468,4801.56
17367.00,239,34,168.40
17368.00,24,128,1349.52
17370.00,73,33,446.18
17371.00,18,87,423.89
17372.00,41,253,1342.68
17373.00,41,57,646.92
17374.00,219,28,495.77
17375.00,191,71,372.50
17376.00,71,24,203.20
17377.00,24,384,3337.62
17379.00,12,83,404.66
17381.00,9,99,16668.71
17382.00,66,2,65.40
17383.00,5,51,199.29
17384.00,20,15,336.40
17385.00,15,47,261.11
17386.00,8,28,2686.42
17387.00,20,78,784.11
17388.00,78,15,1259.56
17389.00,1,224,31300.08
17391.00,164,3,508.80
17392.00,307,62,457.91
17394.00,220,4,203.87
17396.00,40,24,6933.30
17397.00,23,92,696.41
17398.00,115,38,653.38
17400.00,127,213,2129.96
17402.00,5,35,2173.88
17403.00,37,33,281.62
17404.00,5,201,30300.82
17405.00,2,94,967.22
17406.00,331,97,1226.62
17408.00,164,2,32.65
17409.00,185,13,771.85
17410.00,17,64,1214.72
17411.00,13,41,778.94
17412.00,3,58,1060.76
17414.00,44,6,778.00
17415.00,80,14,507.84
17416.00,30,271,6838.34
17418.00,43,30,463.46
17419.00,12,189,3826.70
17420.00,51,23,467.98
17422.00,17,135,1853.13
17423.00,46,28,663.63
17425.00,20,43,759.17
17426.00,5,272,5022.26
17427.00,72,2,100.80
17428.00,1,334,16725.45
17429.00,121,42,512.12
17430.00,33,9,153.16
17431.00,314,43,403.30
17432.00,19,48,365.76
17433.00,89,54,303.16
17434.00,3,138,2333.42
17436.00,2,9,216.30
17438.00,248,19,378.30
17440.00,148,8,177.10
17442.00,30,139,2227.26
17443.00,220,1,534.24
17444.00,148,135,2940.04
17446.00,177,9,120.90
17447.00,41,36,541.53
17448.00,145,1,-4287.63
17449.00,3,279,2504.86
17450.00,9,348,185453.33
17451.00,2,107,1648.95
17453.00,18,19,486.72
17454.00,193,61,517.53
17455.00,204,8,131.70
17457.00,127,19,1737.70
17458.00,16,54,316.50
17459.00,44,111,657.30
17460.00,79,35,382.33
17461.00,23,111,757.46
17462.00,52,28,662.94
17463.00,17,219,1881.36
17464.00,159,9,289.96
17466.00,11,41,763.28
17468.00,11,5,137.00
17469.00,17,90,1843.06
17470.00,45,67,946.67
17472.00,192,181,710.29
17475.00,80,14,194.37
17480.00,74,31,506.51
17481.00,4,83,1249.34
17483.00,66,21,414.04
17486.00,262,24,396.87
17489.00,59,29,376.64
17490.00,1,86,1926.88
17491.00,2,105,3214.52
17492.00,249,12,374.57
17495.00,8,27,497.56
17496.00,359,10,271.05
17498.00,76,17,272.22
17499.00,290,40,622.88
17500.00,18,5,1138.00
17501.00,221,18,288.60
17502.00,10,28,689.10
17503.00,3,38,558.96
17504.00,207,140,2745.28
17505.00,162,52,1145.84
17506.00,71,16,294.29
17507.00,262,88,605.58
17508.00,281,22,387.31
17509.00,58,369,6100.74
17510.00,25,20,308.48
17511.00,3,1019,84731.02
17512.00,29,106,2920.04
17513.00,73,6,513.20
17514.00,129,40,208.65
17515.00,32,87,639.02
17516.00,16,137,768.08
17517.00,309,11,153.94
17519.00,18,65,1503.77
17520.00,54,30,546.81
17521.00,25,46,721.96
17522.00,2,73,1070.71
17523.00,12,33,652.74
17524.00,362,6,145.00
17525.00,360,9,422.70
17526.00,2,18,479.90
17527.00,54,49,888.86
17528.00,2,260,3540.10
17530.00,2,329,2084.36
17531.00,121,15,293.45
17534.00,54,9,223.36
17535.00,281,13,164.40
17536.00,178,3,76.50
17537.00,30,75,897.62
17538.00,26,9,98.42
17540.00,9,26,570.40
17542.00,270,25,170.75
17545.00,44,145,645.96
17548.00,218,10,0.00
17549.00,24,6,148.86
17550.00,198,42,267.16
17551.00,360,43,306.84
17552.00,43,38,611.44
17553.00,130,2,1487.60
17554.00,2,88,1952.45
17555.00,20,106,483.26
17556.00,206,6,157.90
17557.00,15,34,541.46
17560.00,95,26,854.95
17561.00,20,46,167.62
17562.00,15,64,1107.38
17564.00,25,49,454.01
17566.00,9,152,901.21
17567.00,8,150,3494.61
17569.00,333,29,344.14
17571.00,51,299,1498.51
17572.00,72,8,155.95
17573.00,30,26,362.90
17574.00,243,8,185.65
17576.00,9,405,3338.13
17578.00,191,6,124.74
17579.00,5,52,440.20
17580.00,253,45,215.72
17581.00,1,414,9949.33
17582.00,237,29,175.27
17584.00,8,36,1227.30
17585.00,110,214,1133.07
17588.00,101,23,1240.20
17589.00,61,253,2404.17
17590.00,3,201,1479.22
17591.00,74,87,1808.42
17593.00,4,215,3911.56
17594.00,86,50,993.18
17595.00,13,83,388.79
17596.00,24,210,2435.31
17597.00,214,55,2044.37
17600.00,18,13,161.67
17601.00,240,9,116.01
17602.00,3,565,5050.77
17603.00,51,15,-1165.30
17604.00,218,63,309.36
17608.00,34,59,193.42
17609.00,41,238,1103.92
17611.00,4,582,3947.87
17612.00,54,142,1992.76
17613.00,23,319,4509.37
17614.00,58,100,390.07
17615.00,131,14,329.60
17616.00,174,2,244.80
17618.00,6,78,971.58
17619.00,313,77,218.52
17620.00,60,4,81.44
17621.00,22,27,1336.10
17623.00,33,33,527.05
17624.00,15,50,843.48
17625.00,19,315,2047.00
17628.00,82,5,75.75
17629.00,6,124,1784.12
17630.00,170,26,503.60
17631.00,2,39,528.33
17633.00,32,72,1242.34
17634.00,37,297,2361.97
17636.00,9,24,265.93
17637.00,32,35,547.06
17639.00,277,7,108.50
17640.00,87,5,621.66
17642.00,120,40,712.29
17644.00,2,169,2768.98
17646.00,220,45,744.66
17647.00,66,7,133.06
17648.00,61,92,1789.55
17649.00,135,53,861.74
17650.00,22,8,166.08
17651.00,12,239,3886.67
17652.00,26,270,4737.13
17653.00,30,50,1175.88
17654.00,278,22,117.55
17655.00,11,84,1895.64
17656.00,74,82,1674.69
17658.00,11,23,485.88
17659.00,4,149,2706.95
17660.00,142,45,196.00
17663.00,26,90,1788.27
17664.00,19,43,604.64
17666.00,4,18,728.16
17667.00,67,116,2055.51
17668.00,2,15,347.75
17669.00,43,68,3406.72
17670.00,228,11,205.70
17671.00,16,44,889.90
17672.00,44,115,3106.62
17673.00,2,228,1622.22
17674.00,75,16,250.38
17675.00,2,708,19556.58
17676.00,5,64,1082.57
17677.00,2,295,14602.62
17678.00,264,16,298.11
17679.00,53,30,1992.11
17680.00,24,11,184.40
17682.00,11,101,2067.83
17684.00,44,15,239.41
17685.00,17,118,2739.01
17686.00,8,286,5739.46
17690.00,31,240,4300.25
17691.00,359,10,147.90
17692.00,128,47,733.44
17693.00,137,18,187.02
17694.00,142,15,283.12
17695.00,132,35,765.34
17696.00,39,126,2201.05
17697.00,237,19,338.95
17698.00,261,8,154.95
17700.00,17,143,2518.74
17701.00,253,24,417.95
17702.00,31,75,1807.87
17703.00,36,55,798.74
17704.00,169,31,885.19
17705.00,4,108,1781.12
17706.00,5,367,9619.54
17707.00,186,5,152.40
17708.00,188,35,267.08
17709.00,170,7,137.45
17711.00,11,23,385.10
17712.00,45,29,522.91
17714.00,321,10,153.00
17715.00,201,1,326.40
17716.00,23,254,5505.79
17718.00,233,6,139.35
17719.00,38,278,5367.80
17720.00,27,49,1093.94
17722.00,97,75,1470.50
17723.00,128,10,3276.40
17724.00,58,45,995.65
17725.00,17,198,3371.13
17727.00,10,67,1042.55
17728.00,4,169,2515.68
17730.00,4,220,5288.83
17731.00,80,83,878.20
17733.00,39,35,692.19
17734.00,54,43,700.63
17735.00,3,668,12655.42
17736.00,10,26,337.49
17737.00,10,10,168.24
17738.00,20,99,1863.35
17739.00,12,48,2786.05
17742.00,114,15,355.11
17744.00,4,137,2291.08
17746.00,235,8,98.80
17747.00,101,2,64.65
17749.00,179,35,674.52
17750.00,6,193,1797.57
17752.00,360,1,80.64
17754.00,1,93,1739.92
17757.00,2,700,5293.04
17758.00,20,412,3456.70
17759.00,18,95,834.99
17760.00,22,16,115.05
17761.00,33,19,712.78
17763.00,264,1,15.00
17764.00,51,75,818.82
17765.00,159,57,371.88
17767.00,16,21,271.20
17768.00,9,105,2273.18
17769.00,13,313,3960.63
17770.00,199,38,1143.27
17771.00,57,54,245.81
17772.00,11,53,182.77
17774.00,97,157,1215.46
17775.00,255,3,56.40
17777.00,25,194,665.86
17779.00,22,84,642.17
17781.00,160,12,188.02
17783.00,73,67,283.47
17785.00,54,13,131.94
17786.00,86,72,278.74
17787.00,153,103,1128.91
17788.00,74,5,1117.90
17789.00,282,14,225.90
17790.00,27,190,1965.55
17791.00,30,10,106.10
17793.00,26,58,323.04
17795.00,180,46,350.39
17796.00,41,63,583.25
17797.00,23,111,780.43
17799.00,23,410,3026.08
17800.00,38,104,1199.01
17802.00,83,135,1151.64
17805.00,74,10,512.31
17806.00,12,43,546.04
17809.00,17,49,3376.12
17811.00,5,872,7677.71
17812.00,13,108,514.61
17813.00,15,378,1714.60
17816.00,37,7,20.35
17817.00,5,33,387.68
17819.00,72,37,3069.60
17820.00,192,5,-24.05
17824.00,52,13,298.40
17827.00,6,220,1995.46
17828.00,9,82,1599.97
17829.00,299,30,889.24
17830.00,2,23,398.70
17831.00,34,2,35.40
17832.00,50,61,155.37
17835.00,3,61,350.64
17836.00,48,24,110.21
17837.00,43,172,1560.53
17838.00,27,94,1377.14
17839.00,43,56,338.80
17841.00,2,7793,38808.72
17843.00,304,37,205.48
17844.00,107,5,51.56
17846.00,86,1,2033.10
17848.00,82,51,901.20
17849.00,219,26,605.80
17850.00,303,15,-102.58
17852.00,12,24,114.34
17854.00,186,15,311.26
17856.00,2,17,1393.79
17857.00,4,52,25428.14
17858.00,6,180,4904.41
17859.00,305,25,148.21
17861.00,4,223,2059.20
17862.00,324,11,330.90
17863.00,60,127,2775.28
17864.00,13,102,597.50
17865.00,31,389,10158.54
17866.00,143,10,325.70
17867.00,31,81,622.75
17869.00,108,24,213.86
17870.00,3,279,1563.00
17871.00,205,10,155.90
17873.00,81,37,1549.21
17874.00,186,47,658.26
17877.00,171,12,237.61
17878.00,44,26,379.45
17879.00,174,6,178.52
17880.00,365,26,458.92
17881.00,305,8,133.35
17883.00,4,145,671.77
17884.00,4,53,392.83
17885.00,13,64,190.19
17886.00,32,109,899.61
17887.00,130,10,111.35
17888.00,19,81,525.78
17889.00,213,21,203.87
17890.00,323,94,602.09
17891.00,163,34,203.86
17892.00,57,28,244.10
17893.00,226,16,112.25
17894.00,72,182,1013.04
17895.00,45,16,98.00
17896.00,24,2,256.32
17897.00,173,42,131.98
17898.00,86,28,152.06
17899.00,160,32,155.80
17900.00,165,11,15.00
17901.00,30,19,110.38
17904.00,22,39,178.92
17905.00,72,11,598.49
17906.00,248,12,72.90
17911.00,10,39,366.23
17912.00,311,40,295.61
17913.00,59,59,411.60
17914.00,4,80,336.43
17917.00,46,94,341.28
17919.00,89,23,1304.04
17920.00,5,601,3468.19
17921.00,65,145,826.52
17923.00,283,1,207.50
17924.00,2,34,2638.58
17926.00,134,21,397.29
17928.00,46,23,212.54
17929.00,12,6,834.50
17930.00,36,39,1740.48
17931.00,135,65,408.36
17932.00,30,90,1331.57
17934.00,52,21,704.25
17935.00,139,29,145.79
17936.00,6,77,389.84
17937.00,9,43,4301.22
17939.00,160,12,99.14
17940.00,50,23,1983.58
17941.00,131,2,304.56
17942.00,8,2,77.50
17946.00,234,20,149.58
17947.00,38,9,176.68
17948.00,148,1,358.56
17949.00,2,78,51436.84
17950.00,73,32,219.03
17951.00,40,16,695.34
17954.00,6,472,2196.54
17955.00,199,19,557.30
17956.00,250,1,12.75
17957.00,67,31,111.68
17958.00,117,7,508.46
17960.00,172,26,73.78
17961.00,22,220,1168.89
17962.00,143,35,102.83
17964.00,32,69,209.94
17965.00,38,305,2465.77
17966.00,38,68,1098.43
17969.00,167,14,228.20
17970.00,212,31,582.59
17972.00,242,31,136.04
17973.00,52,15,337.04
17974.00,25,179,740.79
17975.00,16,289,4079.51
17977.00,30,21,288.14
17979.00,36,147,737.81
17980.00,166,30,811.45
17984.00,146,48,152.68
17985.00,23,23,634.95
17986.00,57,1,20.80
17987.00,186,13,198.57
17988.00,12,39,191.17
17990.00,237,29,630.84
17991.00,226,5,93.35
17994.00,122,84,629.69
17995.00,282,2,76.10
17997.00,75,180,1511.30
17999.00,38,55,191.72
18001.00,13,58,417.23
18004.00,363,40,169.47
18005.00,4,60,249.72
18006.00,24,22,444.68
18008.00,71,30,2116.19
18009.00,236,33,252.24
18010.00,257,14,174.80
18013.00,156,31,187.29
18014.00,29,32,166.42
18015.00,5,46,120.03
18016.00,33,123,1483.56
18017.00,82,3,523.00
18018.00,109,29,122.14
18019.00,52,5,38.45
18022.00,36,191,668.11
18024.00,153,22,236.78
18027.00,99,21,115.31
18030.00,5,10,220.70
18032.00,335,5,73.50
18033.00,66,34,97.97
18034.00,22,112,422.88
18035.00,36,53,730.40
18036.00,33,96,405.62
18037.00,155,19,70.02
18040.00,20,19,357.20
18041.00,12,364,3526.85
18042.00,54,7,165.05
18043.00,25,55,243.05
18044.00,5,128,2085.65
18045.00,46,47,189.40
18048.00,204,7,172.29
18050.00,360,5,74.40
18053.00,67,21,297.07
18055.00,8,316,5751.66
18056.00,289,19,363.65
18058.00,10,3,170.16
18059.00,10,20,296.71
18061.00,22,40,1714.25
18062.00,174,27,720.52
18064.00,134,7,814.00
18065.00,6,138,2380.08
18066.00,76,10,318.00
18067.00,41,37,396.33
18068.00,290,1,101.70
18069.00,27,472,2021.82
18071.00,258,11,194.05
18072.00,156,36,-0.00
18073.00,115,76,3864.44
18075.00,24,153,2538.72
18077.00,9,208,2428.14
18078.00,218,29,336.13
18079.00,46,127,3651.97
18080.00,19,2,1231.50
18081.00,37,17,343.45
18082.00,26,73,703.37
18084.00,17,2,87.53
18085.00,331,20,386.05
18086.00,275,7,101.34
18087.00,99,7,3770.12
18088.00,62,39,167.67
18092.00,3,80,7580.04
18093.00,94,38,2083.42
18094.00,82,70,3017.30
18095.00,313,21,580.05
18096.00,12,213,911.15
18097.00,8,109,2692.85
18099.00,128,19,168.31
18101.00,12,41,223.65
18102.00,1,415,228603.88
18104.00,38,38,754.64
18105.00,38,18,113.48
18106.00,330,39,430.70
18108.00,249,19,264.65
18109.00,2,440,7647.87
18110.00,20,49,206.05
18112.00,13,26,352.69
18114.00,291,28,220.10
18116.00,68,378,1418.03
18117.00,26,74,320.72
18118.00,11,1166,5119.91
18120.00,215,17,111.15
18121.00,150,32,673.10
18122.00,9,364,1826.21
